id,title,journal,achievement_level,talent_pool_use,year,doi,paper_url,url,source,source_api_url,first_author_name,corresponding_author_names_json,authors_json,affiliations_json,created_at,updated_at
1088,Seeking Greener Pastures: Employee Turnover Following Corporate Stakeholder Violations,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0243,https://doi.org/10.5465/amj.2024.0243,https://doi.org/10.5465/amj.2024.0243,"openalex,crossref",https://doi.org/10.5465/amj.2024.0243,Forrest Briscoe,"[""Forrest Briscoe""]","[{""name"": ""Forrest Briscoe"", ""orcid"": ""https://orcid.org/0000-0001-7840-7191"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Cornell University""]}, {""name"": ""Mark R. DesJardine"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Dartmouth College""]}]","[""Cornell University"", ""Dartmouth College""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1068,Short-Term Demands and Long-Term Commitments: A Temporal Model of Stakeholder Governance,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2023.1164,https://doi.org/10.5465/amj.2023.1164,https://doi.org/10.5465/amj.2023.1164,"openalex,crossref",https://doi.org/10.5465/amj.2023.1164,Romain Boulongne,"[""Romain Boulongne""]","[{""name"": ""Romain Boulongne"", ""orcid"": ""https://orcid.org/0000-0002-6255-7643"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""IESE Business School""]}, {""name"": ""Trevor Young-Hyman"", ""orcid"": ""https://orcid.org/0000-0003-2111-3189"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Pittsburgh""]}, {""name"": ""Pascual Berrone"", ""orcid"": ""https://orcid.org/0000-0003-2515-3890"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""IESE Business School""]}]","[""IESE Business School"", ""University of Pittsburgh""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1113,Siloed Sustainability: How Paradox Management Unravels in Integrative Practice Implementation,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2023.0548,https://doi.org/10.5465/amj.2023.0548,https://doi.org/10.5465/amj.2023.0548,crossref,https://doi.org/10.5465/amj.2023.0548,Lucas Amaral,[],"[{""name"": ""Lucas Amaral"", ""orcid"": ""https://orcid.org/0000-0001-6399-1807"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""IESEG School of Management""]}, {""name"": ""Juliane Reinecke"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Oxford""]}, {""name"": ""Michael Etter"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""King’s College London""]}]","[""IESEG School of Management"", ""University of Oxford"", ""King’s College London""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1080,Stewardship at Scale: A New Editorial Term at AMJ,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2026.4001,https://doi.org/10.5465/amj.2026.4001,https://doi.org/10.5465/amj.2026.4001,"openalex,crossref",https://doi.org/10.5465/amj.2026.4001,Quinetta Roberson,"[""Quinetta M. Roberson""]","[{""name"": ""Quinetta Roberson"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Michigan State University""]}]","[""Michigan State University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1142,The Dualities of Multiple Team Membership: Implications for Team Performance and Adaptability,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0176,https://doi.org/10.5465/amj.2024.0176,https://doi.org/10.5465/amj.2024.0176,crossref,https://doi.org/10.5465/amj.2024.0176,Tingting Lang,[],"[{""name"": ""Tingting Lang"", ""orcid"": ""https://orcid.org/0009-0000-0783-230X"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Renmin University of China""]}, {""name"": ""Thomas A. de Vries"", ""orcid"": ""https://orcid.org/0000-0002-3860-0162"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Groningen""]}, {""name"": ""Haoyuan Li"", ""orcid"": ""https://orcid.org/0009-0008-4010-9808"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of International Business and Economics""]}, {""name"": ""Jason D. Shaw"", ""orcid"": ""https://orcid.org/0000-0002-4656-9222"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Nanyang Technological University""]}]","[""Renmin University of China"", ""University of Groningen"", ""University of International Business and Economics"", ""Nanyang Technological University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1064,The Resource Insecurity Mindset: Why CEOs from Lower-Class Origins Are Both Greedier and More Generous,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0347,https://doi.org/10.5465/amj.2024.0347,https://doi.org/10.5465/amj.2024.0347,"openalex,crossref",https://doi.org/10.5465/amj.2024.0347,Timothy D. Hubbard,"[""Timothy David Hubbard""]","[{""name"": ""Timothy D. Hubbard"", ""orcid"": ""https://orcid.org/0000-0002-6029-7446"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Notre Dame and Dublin City University""]}, {""name"": ""Lívia Markóczy"", ""orcid"": ""https://orcid.org/0000-0002-0955-3782"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Illinois Chicago""]}, {""name"": ""Aten Zaandam"", ""orcid"": ""https://orcid.org/0009-0009-0034-3429"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Vanderbilt University""]}]","[""University of Notre Dame and Dublin City University"", ""University of Illinois Chicago"", ""Vanderbilt University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1115,"The Ties That Nurture: Expressive Simmelian Ties, Instrumental Brokerage, and Individual Performance",ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0234,https://doi.org/10.5465/amj.2024.0234,https://doi.org/10.5465/amj.2024.0234,crossref,https://doi.org/10.5465/amj.2024.0234,Marco Tortoriello,[],"[{""name"": ""Marco Tortoriello"", ""orcid"": ""https://orcid.org/0000-0001-6486-5255"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Bocconi University""]}, {""name"": ""Giuseppe Soda"", ""orcid"": ""https://orcid.org/0000-0002-9455-8499"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Bocconi University""]}, {""name"": ""Manuel Gomez-Solorzano"", ""orcid"": ""https://orcid.org/0000-0003-2581-3203"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Universidad del Desarrollo""]}]","[""Bocconi University"", ""Universidad del Desarrollo""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1073,They Saw It Coming: Executive Experience and Foresight in Competitor Identification,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0463,https://doi.org/10.5465/amj.2024.0463,https://doi.org/10.5465/amj.2024.0463,"openalex,crossref",https://doi.org/10.5465/amj.2024.0463,Sruthi Thatchenkery,"[""Sruthi Thatchenkery""]","[{""name"": ""Sruthi Thatchenkery"", ""orcid"": ""https://orcid.org/0000-0002-0871-9867"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Vanderbilt University""]}]","[""Vanderbilt University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1078,Tied in or Tied Up? The Contrasting Effects of Social Ties on Employee Turnover,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0641,https://doi.org/10.5465/amj.2024.0641,https://doi.org/10.5465/amj.2024.0641,"openalex,crossref",https://doi.org/10.5465/amj.2024.0641,Alessandro Iorio,"[""Alessandro Iorio""]","[{""name"": ""Alessandro Iorio"", ""orcid"": ""https://orcid.org/0000-0002-3933-920X"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Bocconi University""]}, {""name"": ""Shad Morris"", ""orcid"": ""https://orcid.org/0000-0001-5796-6453"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Brigham Young University""]}]","[""Bocconi University"", ""Brigham Young University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1061,Time the Surge: Theorizing and Examining Team Pacing in Multiple-Membership Contexts,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0522,https://doi.org/10.5465/amj.2024.0522,https://doi.org/10.5465/amj.2024.0522,"openalex,crossref",https://doi.org/10.5465/amj.2024.0522,Chen Zhang,"[""Chen Zhang""]","[{""name"": ""Chen Zhang"", ""orcid"": ""https://orcid.org/0000-0003-1640-9962"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Tsinghua University""]}, {""name"": ""Ning Li"", ""orcid"": ""https://orcid.org/0000-0002-4534-9009"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Tsinghua University""]}, {""name"": ""Xilan Zhang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Stanford University""]}, {""name"": ""Yi-An Deng"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Shanghai Jiao Tong University""]}, {""name"": ""Laijie Yang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Tsinghua University""]}]","[""Tsinghua University"", ""Stanford University"", ""Shanghai Jiao Tong University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1074,To Be or Not To Be (Aligned with Elites): Navigating Systemic Power within Informal Institutions,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2023.0515,https://doi.org/10.5465/amj.2023.0515,https://doi.org/10.5465/amj.2023.0515,"openalex,crossref",https://doi.org/10.5465/amj.2023.0515,Christopher Sutter,"[""Christopher Sutter""]","[{""name"": ""Christopher Sutter"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Cincinnati""]}, {""name"": ""Babita Bhatt"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Queen’s University Belfast""]}, {""name"": ""Israr Qureshi"", ""orcid"": ""https://orcid.org/0000-0002-5263-0587"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Queen’s University Belfast""]}]","[""University of Cincinnati"", ""Queen’s University Belfast""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1145,Under Pressure to Be Perfect: How Dehumanizing and Rehumanizing Social Cues Lead to Maladaptive and Adaptive Perfectionism in Professional Ballet,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2023.0187,https://doi.org/10.5465/amj.2023.0187,https://doi.org/10.5465/amj.2023.0187,crossref,https://doi.org/10.5465/amj.2023.0187,Rachael D. Goodwin,[],"[{""name"": ""Rachael D. Goodwin"", ""orcid"": ""https://orcid.org/0000-0003-3109-3599"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Syracuse University""]}, {""name"": ""Lyndon E. Garrett"", ""orcid"": ""https://orcid.org/0000-0002-7955-0907"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Melbourne Business School""]}, {""name"": ""Ali P. Block"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Columbia University""]}]","[""Syracuse University"", ""Melbourne Business School"", ""Columbia University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1079,Understanding Why and When Coworkers Undermine Employees Who Have Friends in High Places,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2022.1306,https://doi.org/10.5465/amj.2022.1306,https://doi.org/10.5465/amj.2022.1306,"openalex,crossref",https://doi.org/10.5465/amj.2022.1306,Ruolian Fang,"[""Ruolian Fang""]","[{""name"": ""Ruolian Fang"", ""orcid"": ""https://orcid.org/0000-0003-0915-4009"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Western Australia""]}, {""name"": ""Daniel J. McAllister"", ""orcid"": ""https://orcid.org/0000-0001-6217-1639"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""National University of Singapore""]}, {""name"": ""Zhen Zhang"", ""orcid"": ""https://orcid.org/0000-0002-3138-6167"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Southern Methodist University""]}, {""name"": ""Michelle K. Duffy"", ""orcid"": ""https://orcid.org/0000-0003-1759-2156"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Minnesota""]}, {""name"": ""Lin Wang"", ""orcid"": ""https://orcid.org/0000-0002-5516-1034"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Sun Yat-sen University""]}]","[""University of Western Australia"", ""National University of Singapore"", ""Southern Methodist University"", ""University of Minnesota"", ""Sun Yat-sen University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1122,Violence and Competition: The Effect of Mass Shootings and Domestic Terrorism on Organizational Risk-Taking in Response to Performance Shortfalls,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2023.0306,https://doi.org/10.5465/amj.2023.0306,https://doi.org/10.5465/amj.2023.0306,crossref,https://doi.org/10.5465/amj.2023.0306,Christian Schumacher,[],"[{""name"": ""Christian Schumacher"", ""orcid"": ""https://orcid.org/0000-0003-1110-8175"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Vienna University of Economics and Business""]}, {""name"": ""Steffen Keck"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Vienna""]}, {""name"": ""Abhinav Gupta"", ""orcid"": ""https://orcid.org/0000-0003-3823-7890"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Washington""]}]","[""Vienna University of Economics and Business"", ""University of Vienna"", ""University of Washington""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1144,Vulnerability Practices among Professionals in Multidisciplinary Settings,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2023.0645,https://doi.org/10.5465/amj.2023.0645,https://doi.org/10.5465/amj.2023.0645,crossref,https://doi.org/10.5465/amj.2023.0645,Mathieu Bouchard,[],"[{""name"": ""Mathieu Bouchard"", ""orcid"": ""https://orcid.org/0000-0003-3094-0207"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Ottawa""]}, {""name"": ""Samia Chreim"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Ottawa""]}, {""name"": ""Ann Langley"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""HEC Montréal and University of Warwick""]}, {""name"": ""Antoine Boivin"", ""orcid"": ""https://orcid.org/0000-0001-7824-8602"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Université de Montréal""]}]","[""University of Ottawa"", ""HEC Montréal and University of Warwick"", ""Université de Montréal""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1141,When Dirty Work Inspires: The Joint Effect of Work Dirtiness and Perceived Stigma on Pro-Organizational Behavior,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0108,https://doi.org/10.5465/amj.2024.0108,https://doi.org/10.5465/amj.2024.0108,crossref,https://doi.org/10.5465/amj.2024.0108,Ann C. Peng,[],"[{""name"": ""Ann C. Peng"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Missouri""]}, {""name"": ""Dongchul Kim"", ""orcid"": ""https://orcid.org/0009-0002-9889-3806"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Tongji University""]}, {""name"": ""John M. Schaubroeck"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Missouri""]}, {""name"": ""Wei Zeng"", ""orcid"": ""https://orcid.org/0000-0001-7004-5958"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Hunan University""]}]","[""University of Missouri"", ""Tongji University"", ""Hunan University""]",2026-05-23 03:39:41,2026-05-23 03:39:41
1081,When Women Stick Together: Network Dynamics and Shared Resources Following Disruptive Events,ACADEMY OF MANAGEMENT JOURNAL,A+,强入库论文锚点,2026,10.5465/amj.2024.0199,https://doi.org/10.5465/amj.2024.0199,https://doi.org/10.5465/amj.2024.0199,"openalex,crossref",https://doi.org/10.5465/amj.2024.0199,Yiftach Yarmar,"[""Yiftach Yarmar""]","[{""name"": ""Yiftach Yarmar"", ""orcid"": ""https://orcid.org/0000-0003-0268-5077"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""INSEAD""]}, {""name"": ""Tiantian Yang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Pennsylvania""]}, {""name"": ""Marissa D. King"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Pennsylvania""]}]","[""INSEAD"", ""University of Pennsylvania""]",2026-05-23 03:39:41,2026-05-23 03:39:41
